TEAM,ELITE SOS,YEAR
Furman,14.0,2017
Jacksonville St.,13.0,2017
Elon,13.0,2017
Georgia St.,13.0,2017
American,13.0,2017
Vermont,13.0,2017
Northern Colorado,13.0,2017
Coastal Carolina,13.0,2017
Toledo,13.0,2017
Bowling Green,13.0,2017
Brown,13.0,2017
Morehead St.,13.0,2017
Albany,13.0,2017
Towson,13.0,2017
Howard,13.0,2017
Western Kentucky,13.0,2017
Savannah St.,13.0,2017
Detroit Mercy,13.0,2017
Idaho St.,13.0,2017
Florida Gulf Coast,13.0,2017
New Hampshire,13.0,2017
Delaware,13.0,2017
Eastern Kentucky,13.0,2017
Canisius,13.0,2017
Columbia,13.0,2017
Hofstra,13.0,2017
Gardner Webb,13.0,2017
Houston Christian,13.0,2017
Florida Atlantic,13.0,2017
McNeese St.,12.0,2017
Colgate,12.0,2017
Loyola MD,12.0,2017
Seattle,12.0,2017
Georgia Southern,12.0,2017
Troy,12.0,2017
Bryant,12.0,2017
Louisiana Monroe,12.0,2017
Saint Peter's,12.0,2017
Wyoming,12.0,2017
NJIT,12.0,2017
UNC Asheville,12.0,2017
Quinnipiac,12.0,2017
Lehigh,12.0,2017
Harvard,12.0,2017
Kent St.,12.0,2017
Fairleigh Dickinson,12.0,2017
Robert Morris,12.0,2017
Charleston Southern,12.0,2017
Green Bay,12.0,2017
Northern Kentucky,12.0,2017
South Dakota,12.0,2017
Austin Peay,12.0,2017
Lafayette,12.0,2017
James Madison,12.0,2017
Southern Miss,12.0,2017
Drexel,12.0,2017
Western Illinois,12.0,2017
Army,12.0,2017
UT Rio Grande Valley,12.0,2017
Purdue Fort Wayne,12.0,2017
Tennessee Tech,12.0,2017
Milwaukee,12.0,2017
Nicholls St.,12.0,2017
FIU,11.0,2017
Norfolk St.,11.0,2017
Louisiana,11.0,2017
UTSA,11.0,2017
Coppin St.,11.0,2017
North Dakota St.,11.0,2017
Eastern Washington,11.0,2017
SIU Edwardsville,11.0,2017
Montana,11.0,2017
UTEP,11.0,2017
Miami OH,11.0,2017
Tennessee Martin,11.0,2017
Cal St. Northridge,11.0,2017
Youngstown St.,11.0,2017
Oakland,11.0,2017
Louisiana Tech,11.0,2017
Cal Poly,11.0,2017
UC Riverside,11.0,2017
Boston University,11.0,2017
Kennesaw St.,11.0,2017
Fairfield,11.0,2017
Little Rock,11.0,2017
New Mexico St.,11.0,2017
Central Michigan,11.0,2017
New Orleans,11.0,2017
Ball St.,11.0,2017
Ohio,11.0,2017
Wright St.,10.0,2017
High Point,10.0,2017
Winthrop,10.0,2017
South Alabama,10.0,2017
Delaware St.,10.0,2017
Texas A&M Corpus Chris,10.0,2017
St. Francis NY,10.0,2017
Lipscomb,10.0,2017
Longwood,10.0,2017
Hartford,10.0,2017
Northern Illinois,10.0,2017
Stony Brook,10.0,2017
Southeast Missouri St.,10.0,2017
UC Davis,10.0,2017
Stephen F. Austin,10.0,2017
Niagara,10.0,2017
Presbyterian,10.0,2017
Stetson,10.0,2017
Murray St.,10.0,2017
Hawaii,10.0,2017
Liberty,10.0,2017
Denver,10.0,2017
Navy,10.0,2017
Binghamton,10.0,2017
North Texas,10.0,2017
Rider,10.0,2017
Rice,10.0,2017
UMass Lowell,10.0,2017
USC Upstate,10.0,2017
UMBC,10.0,2017
Alcorn St.,9.0,2017
Northwestern St.,9.0,2017
Saint Francis,9.0,2017
Illinois Chicago,9.0,2017
Sam Houston St.,9.0,2017
North Dakota,9.0,2017
Weber St.,9.0,2017
Texas St.,9.0,2017
Sacramento St.,9.0,2017
Incarnate Word,9.0,2017
Southeastern Louisiana,9.0,2017
Alabama St.,8.0,2017
Portland St.,8.0,2017
Sacred Heart,8.0,2017
North Carolina A&T,8.0,2017
Hampton,8.0,2017
Arkansas Pine Bluff,8.0,2017
Abilene Christian,8.0,2017
Campbell,8.0,2017
Southern Utah,8.0,2017
Idaho,8.0,2017
Grambling St.,8.0,2017
Montana St.,8.0,2017
Central Connecticut,8.0,2017
Eastern Illinois,8.0,2017
Northern Arizona,8.0,2017
Southern,8.0,2017
Wagner,7.0,2017
Jackson St.,7.0,2017
LIU,7.0,2017
Bethune Cookman,7.0,2017
Lamar,7.0,2017
Alabama A&M,7.0,2017
Florida A&M,6.0,2017
Jacksonville,6.0,2017
Morgan St.,6.0,2017
Cal St. Fullerton,6.0,2017
North Carolina Central,6.0,2017
North Carolina,38.0,2018
Texas,37.0,2018
Kansas,36.0,2018
Butler,36.0,2018
Oklahoma,35.0,2018
Texas A&M,35.0,2018
Providence,35.0,2018
Villanova,35.0,2018
Texas Tech,34.0,2018
Iowa St.,34.0,2018
West Virginia,34.0,2018
Baylor,34.0,2018
Seton Hall,34.0,2018
DePaul,34.0,2018
Wisconsin,33.0,2018
Vanderbilt,33.0,2018
Michigan,33.0,2018
Marquette,33.0,2018
St. John's,33.0,2018
Clemson,33.0,2018
Tennessee,32.0,2018
Florida St.,32.0,2018
Florida,32.0,2018
Kentucky,32.0,2018
Kansas St.,32.0,2018
Creighton,32.0,2018
Alabama,32.0,2018
Georgia,32.0,2018
Pittsburgh,32.0,2018
Duke,32.0,2018
Syracuse,32.0,2018
TCU,32.0,2018
Oklahoma St.,32.0,2018
Louisville,31.0,2018
Xavier,31.0,2018
Arkansas,31.0,2018
Purdue,31.0,2018
Iowa,31.0,2018
Northwestern,31.0,2018
Ohio St.,31.0,2018
Mississippi,31.0,2018
Boston College,30.0,2018
Maryland,30.0,2018
Indiana,30.0,2018
Notre Dame,30.0,2018
Georgetown,30.0,2018
Virginia Tech,30.0,2018
Virginia,30.0,2018
LSU,30.0,2018
Wake Forest,30.0,2018
Georgia Tech,29.0,2018
Penn St.,29.0,2018
South Carolina,29.0,2018
Nebraska,29.0,2018
Missouri,29.0,2018
N.C. State,29.0,2018
Minnesota,29.0,2018
Temple,29.0,2018
Miami FL,29.0,2018
Rutgers,28.0,2018
Mississippi St.,27.0,2018
Michigan St.,27.0,2018
Illinois,27.0,2018
Connecticut,26.0,2018
Auburn,26.0,2018
UCLA,25.0,2018
Utah,24.0,2018
Stanford,24.0,2018
Wichita St.,24.0,2018
Colorado,24.0,2018
Arizona St.,23.0,2018
Houston,23.0,2018
Arizona,23.0,2018
UCF,22.0,2018
Washington,22.0,2018
SMU,22.0,2018
Cincinnati,22.0,2018
Nevada,22.0,2018
California,22.0,2018
USC,22.0,2018
Rhode Island,21.0,2018
Gonzaga,21.0,2018
Oregon,21.0,2018
Washington St.,21.0,2018
Western Kentucky,21.0,2018
Colorado St.,20.0,2018
Northern Iowa,20.0,2018
Wyoming,20.0,2018
St. Bonaventure,20.0,2018
Chicago St.,20.0,2018
Tulane,20.0,2018
San Diego St.,20.0,2018
Texas Southern,19.0,2018
Oregon St.,19.0,2018
Davidson,19.0,2018
Nebraska Omaha,19.0,2018
Illinois St.,19.0,2018
Utah St.,19.0,2018
Tulsa,19.0,2018
Richmond,19.0,2018
Loyola Chicago,19.0,2018
Savannah St.,19.0,2018
North Florida,19.0,2018
Memphis,18.0,2018
Middle Tennessee,18.0,2018
Pepperdine,18.0,2018
New Mexico,18.0,2018
Oral Roberts,18.0,2018
Loyola Marymount,18.0,2018
George Washington,18.0,2018
BYU,18.0,2018
La Salle,18.0,2018
Marshall,18.0,2018
Boise St.,18.0,2018
UNLV,17.0,2018
Portland,17.0,2018
Western Carolina,17.0,2018
Saint Joseph's,17.0,2018
VCU,17.0,2018
Saint Louis,17.0,2018
Pacific,17.0,2018
Indiana St.,17.0,2018
San Jose St.,17.0,2018
Long Beach St.,17.0,2018
Southern Miss,17.0,2018
Drake,17.0,2018
North Dakota,17.0,2018
Dayton,16.0,2018
San Francisco,16.0,2018
Fordham,16.0,2018
Evansville,16.0,2018
Southern Illinois,16.0,2018
Valparaiso,16.0,2018
South Florida,16.0,2018
Air Force,16.0,2018
Morehead St.,16.0,2018
East Carolina,16.0,2018
UC Irvine,16.0,2018
San Diego,16.0,2018
Fresno St.,16.0,2018
Cal St. Bakersfield,16.0,2018
North Dakota St.,16.0,2018
Bradley,15.0,2018
Buffalo,15.0,2018
Yale,15.0,2018
George Mason,15.0,2018
Samford,15.0,2018
Santa Clara,15.0,2018
UMKC,15.0,2018
Lipscomb,15.0,2018
South Dakota St.,15.0,2018
Harvard,15.0,2018
Massachusetts,15.0,2018
Rice,15.0,2018
Louisiana Tech,15.0,2018
Columbia,15.0,2018
Southern Utah,15.0,2018
Northern Arizona,15.0,2018
North Texas,15.0,2018
Houston Christian,15.0,2018
Monmouth,15.0,2018
UAB,15.0,2018
Coppin St.,14.0,2018
Princeton,14.0,2018
Charlotte,14.0,2018
Missouri St.,14.0,2018
New Mexico St.,14.0,2018
Florida Atlantic,14.0,2018
Eastern Washington,14.0,2018
UTSA,14.0,2018
UT Arlington,14.0,2018
Austin Peay,14.0,2018
Bucknell,14.0,2018
Cal St. Fullerton,14.0,2018
UTEP,14.0,2018
Tennessee St.,14.0,2018
The Citadel,14.0,2018
Furman,14.0,2018
Montana,14.0,2018
Prairie View A&M,14.0,2018
Stony Brook,14.0,2018
UNC Asheville,14.0,2018
Sacramento St.,14.0,2018
Rider,14.0,2018
Ohio,14.0,2018
SIU Edwardsville,14.0,2018
Troy,14.0,2018
Miami OH,14.0,2018
Portland St.,14.0,2018
Iona,13.0,2018
Gardner Webb,13.0,2018
Toledo,13.0,2018
Vermont,13.0,2018
UT Rio Grande Valley,13.0,2018
Hofstra,13.0,2018
Mercer,13.0,2018
Kennesaw St.,13.0,2018
Ball St.,13.0,2018
Belmont,13.0,2018
Utah Valley,13.0,2018
Maryland Eastern Shore,13.0,2018
Northern Illinois,13.0,2018
Kent St.,13.0,2018
Radford,13.0,2018
IU Indy,13.0,2018
Eastern Illinois,13.0,2018
Oakland,13.0,2018
Youngstown St.,13.0,2018
UMBC,13.0,2018
Elon,13.0,2018
Detroit Mercy,13.0,2018
William & Mary,13.0,2018
South Dakota,13.0,2018
UC Riverside,13.0,2018
UNC Wilmington,13.0,2018
Saint Mary's,13.0,2018
Wofford,13.0,2018
UC Davis,13.0,2018
Cleveland St.,13.0,2018
Tennessee Tech,13.0,2018
Little Rock,13.0,2018
UNC Greensboro,13.0,2018
Cornell,13.0,2018
Western Illinois,13.0,2018
Maine,13.0,2018
Florida A&M,13.0,2018
East Tennessee St.,13.0,2018
Eastern Kentucky,13.0,2018
Purdue Fort Wayne,12.0,2018
Old Dominion,12.0,2018
Arkansas St.,12.0,2018
Louisiana Monroe,12.0,2018
Wright St.,12.0,2018
Akron,12.0,2018
Northeastern,12.0,2018
Incarnate Word,12.0,2018
Mississippi Valley St.,12.0,2018
Denver,12.0,2018
Louisiana,12.0,2018
USC Upstate,12.0,2018
VMI,12.0,2018
South Alabama,12.0,2018
American,12.0,2018
Northwestern St.,12.0,2018
New Orleans,12.0,2018
Fairfield,12.0,2018
Green Bay,12.0,2018
Grand Canyon,12.0,2018
Alabama A&M,12.0,2018
Penn,12.0,2018
Jacksonville St.,12.0,2018
Appalachian St.,12.0,2018
James Madison,12.0,2018
Seattle,12.0,2018
Fairleigh Dickinson,12.0,2018
Illinois Chicago,11.0,2018
Alabama St.,11.0,2018
Dartmouth,11.0,2018
Western Michigan,11.0,2018
Murray St.,11.0,2018
Brown,11.0,2018
Tennessee Martin,11.0,2018
Central Arkansas,11.0,2018
New Hampshire,11.0,2018
Siena,11.0,2018
Drexel,11.0,2018
Robert Morris,11.0,2018
NJIT,11.0,2018
Cal Poly,11.0,2018
Northern Colorado,11.0,2018
Northern Kentucky,11.0,2018
Bryant,11.0,2018
Chattanooga,11.0,2018
Charleston,11.0,2018
Eastern Michigan,11.0,2018
Georgia Southern,11.0,2018
Bowling Green,11.0,2018
Georgia St.,11.0,2018
UC Santa Barbara,11.0,2018
McNeese St.,11.0,2018
Jacksonville,11.0,2018
Saint Francis,11.0,2018
Nicholls St.,11.0,2018
Presbyterian,11.0,2018
Florida Gulf Coast,11.0,2018
Central Michigan,11.0,2018
Southern,11.0,2018
Marist,11.0,2018
Montana St.,11.0,2018
Saint Peter's,11.0,2018
Southeastern Louisiana,11.0,2018
Alcorn St.,10.0,2018
Idaho St.,10.0,2018
Weber St.,10.0,2018
Duquesne,10.0,2018
Lehigh,10.0,2018
FIU,10.0,2018
Delaware,10.0,2018
Cal St. Northridge,10.0,2018
Southeast Missouri St.,10.0,2018
Charleston Southern,10.0,2018
Milwaukee,10.0,2018
South Carolina St.,10.0,2018
Manhattan,10.0,2018
Sam Houston St.,10.0,2018
Loyola MD,10.0,2018
Niagara,10.0,2018
Texas St.,10.0,2018
Hawaii,10.0,2018
Coastal Carolina,10.0,2018
Towson,10.0,2018
Hampton,10.0,2018
Stephen F. Austin,10.0,2018
Winthrop,10.0,2018
Longwood,10.0,2018
Boston University,10.0,2018
Colgate,10.0,2018
Idaho,10.0,2018
Howard,9.0,2018
Wagner,9.0,2018
Texas A&M Corpus Chris,9.0,2018
Arkansas Pine Bluff,9.0,2018
Lafayette,9.0,2018
Quinnipiac,9.0,2018
Sacred Heart,9.0,2018
Canisius,9.0,2018
Binghamton,9.0,2018
Central Connecticut,9.0,2018
Grambling St.,9.0,2018
Norfolk St.,9.0,2018
Hartford,9.0,2018
Abilene Christian,9.0,2018
Mount St. Mary's,9.0,2018
Jackson St.,8.0,2018
Holy Cross,8.0,2018
UMass Lowell,8.0,2018
Delaware St.,8.0,2018
High Point,8.0,2018
Navy,8.0,2018
Albany,8.0,2018
Stetson,8.0,2018
North Carolina A&T,8.0,2018
Liberty,8.0,2018
Campbell,8.0,2018
Army,8.0,2018
St. Francis NY,7.0,2018
Morgan St.,7.0,2018
Lamar,7.0,2018
North Carolina Central,6.0,2018
LIU,5.0,2018
Bethune Cookman,5.0,2018
Kansas,39.0,2019
Michigan St.,39.0,2019
Duke,38.0,2019
Oklahoma St.,37.0,2019
Wisconsin,37.0,2019
Purdue,37.0,2019
Oklahoma,37.0,2019
North Carolina,37.0,2019
Minnesota,36.0,2019
Virginia,36.0,2019
Florida,36.0,2019
Louisville,35.0,2019
Nebraska,35.0,2019
Ohio St.,35.0,2019
Auburn,35.0,2019
Penn St.,35.0,2019
Kentucky,35.0,2019
West Virginia,35.0,2019
Texas Tech,35.0,2019
Texas,34.0,2019
Illinois,34.0,2019
Baylor,34.0,2019
Michigan,34.0,2019
Maryland,34.0,2019
Indiana,34.0,2019
Tennessee,34.0,2019
Iowa,33.0,2019
Iowa St.,33.0,2019
Florida St.,33.0,2019
South Carolina,33.0,2019
Vanderbilt,32.0,2019
Alabama,32.0,2019
Kansas St.,32.0,2019
Missouri,32.0,2019
Rutgers,32.0,2019
Mississippi St.,32.0,2019
LSU,32.0,2019
Georgia Tech,32.0,2019
Texas A&M,32.0,2019
Virginia Tech,31.0,2019
Georgia,31.0,2019
Miami FL,31.0,2019
Wake Forest,31.0,2019
Notre Dame,31.0,2019
TCU,31.0,2019
Syracuse,31.0,2019
Northwestern,31.0,2019
Arkansas,30.0,2019
Mississippi,29.0,2019
Clemson,29.0,2019
N.C. State,29.0,2019
Pittsburgh,28.0,2019
Boston College,28.0,2019
Seton Hall,27.0,2019
Villanova,27.0,2019
Xavier,26.0,2019
Butler,26.0,2019
Creighton,26.0,2019
Wichita St.,26.0,2019
Memphis,25.0,2019
Cincinnati,25.0,2019
Washington,25.0,2019
UCF,25.0,2019
Marquette,24.0,2019
Providence,24.0,2019
Connecticut,24.0,2019
Temple,24.0,2019
Gonzaga,24.0,2019
Arizona,24.0,2019
Oregon,24.0,2019
SMU,23.0,2019
Stanford,23.0,2019
Tulsa,23.0,2019
Houston,23.0,2019
St. John's,23.0,2019
Saint Mary's,23.0,2019
UCLA,23.0,2019
BYU,22.0,2019
Georgetown,22.0,2019
Arizona St.,22.0,2019
San Diego,22.0,2019
Utah,22.0,2019
Tulane,22.0,2019
USC,21.0,2019
California,21.0,2019
DePaul,20.0,2019
North Florida,20.0,2019
Eastern Michigan,20.0,2019
Dayton,20.0,2019
East Carolina,20.0,2019
Oregon St.,20.0,2019
Western Michigan,19.0,2019
Harvard,19.0,2019
Wofford,19.0,2019
Pacific,19.0,2019
Washington St.,19.0,2019
Saint Louis,19.0,2019
VCU,18.0,2019
Buffalo,18.0,2019
Ohio,18.0,2019
San Diego St.,18.0,2019
UT Arlington,18.0,2019
Santa Clara,18.0,2019
South Florida,18.0,2019
Western Carolina,18.0,2019
VMI,18.0,2019
Ball St.,18.0,2019
George Washington,18.0,2019
Colorado,17.0,2019
Lipscomb,17.0,2019
Pepperdine,17.0,2019
Mercer,17.0,2019
Miami OH,17.0,2019
Saint Joseph's,17.0,2019
George Mason,17.0,2019
San Francisco,17.0,2019
Davidson,17.0,2019
Georgia St.,17.0,2019
Chicago St.,17.0,2019
La Salle,17.0,2019
Utah St.,17.0,2019
The Citadel,17.0,2019
Rhode Island,17.0,2019
Detroit Mercy,17.0,2019
Boise St.,16.0,2019
Western Kentucky,16.0,2019
Akron,16.0,2019
Nevada,16.0,2019
New Mexico,16.0,2019
Middle Tennessee,16.0,2019
Chattanooga,16.0,2019
UNC Greensboro,16.0,2019
Tennessee Tech,16.0,2019
Northern Illinois,16.0,2019
Loyola Marymount,16.0,2019
North Alabama,16.0,2019
Coppin St.,16.0,2019
Tennessee St.,16.0,2019
Louisiana Monroe,16.0,2019
Air Force,16.0,2019
Kennesaw St.,16.0,2019
Princeton,16.0,2019
Northeastern,16.0,2019
Yale,16.0,2019
Grand Canyon,16.0,2019
Kent St.,15.0,2019
UMKC,15.0,2019
Green Bay,15.0,2019
Bowling Green,15.0,2019
East Tennessee St.,15.0,2019
UT Rio Grande Valley,15.0,2019
Samford,15.0,2019
North Dakota St.,15.0,2019
Belmont,15.0,2019
Eastern Kentucky,15.0,2019
Portland,15.0,2019
Massachusetts,15.0,2019
Morehead St.,15.0,2019
Cal St. Fullerton,15.0,2019
Florida Gulf Coast,15.0,2019
St. Bonaventure,15.0,2019
Fresno St.,15.0,2019
Toledo,15.0,2019
Appalachian St.,15.0,2019
Penn,15.0,2019
Colorado St.,15.0,2019
San Jose St.,15.0,2019
Marshall,14.0,2019
Southern Illinois,14.0,2019
Stetson,14.0,2019
Central Michigan,14.0,2019
Furman,14.0,2019
Georgia Southern,14.0,2019
Long Beach St.,14.0,2019
Texas Southern,14.0,2019
Cornell,14.0,2019
Louisiana,14.0,2019
Denver,14.0,2019
Gardner Webb,14.0,2019
Cal St. Bakersfield,14.0,2019
Nebraska Omaha,14.0,2019
Utah Valley,14.0,2019
UNLV,14.0,2019
UNC Asheville,14.0,2019
Oral Roberts,14.0,2019
Illinois St.,14.0,2019
Troy,14.0,2019
Radford,14.0,2019
Dartmouth,14.0,2019
Oakland,14.0,2019
Wright St.,14.0,2019
Indiana St.,14.0,2019
Coastal Carolina,13.0,2019
Murray St.,13.0,2019
Southern,13.0,2019
Old Dominion,13.0,2019
Arkansas St.,13.0,2019
Northern Iowa,13.0,2019
Northern Kentucky,13.0,2019
Evansville,13.0,2019
Bucknell,13.0,2019
Bradley,13.0,2019
Richmond,13.0,2019
Little Rock,13.0,2019
William & Mary,13.0,2019
Mississippi Valley St.,13.0,2019
UAB,13.0,2019
Eastern Illinois,13.0,2019
Wyoming,13.0,2019
UNC Wilmington,13.0,2019
Southern Miss,13.0,2019
Winthrop,13.0,2019
Maine,13.0,2019
Liberty,13.0,2019
UC Davis,13.0,2019
Rice,13.0,2019
UTEP,13.0,2019
Duquesne,13.0,2019
Columbia,13.0,2019
UC Irvine,13.0,2019
Colgate,13.0,2019
Saint Francis,13.0,2019
Hartford,12.0,2019
Milwaukee,12.0,2019
Loyola MD,12.0,2019
Austin Peay,12.0,2019
Florida Atlantic,12.0,2019
UTSA,12.0,2019
Charleston Southern,12.0,2019
Charlotte,12.0,2019
Southeast Missouri St.,12.0,2019
Missouri St.,12.0,2019
Eastern Washington,12.0,2019
Tennessee Martin,12.0,2019
Loyola Chicago,12.0,2019
South Carolina St.,12.0,2019
Northwestern St.,12.0,2019
Cleveland St.,12.0,2019
Alabama St.,12.0,2019
North Dakota,12.0,2019
Charleston,12.0,2019
South Dakota,12.0,2019
Louisiana Tech,12.0,2019
Youngstown St.,12.0,2019
Lehigh,12.0,2019
South Alabama,12.0,2019
Jacksonville,12.0,2019
New Mexico St.,12.0,2019
Illinois Chicago,12.0,2019
Vermont,12.0,2019
Drake,12.0,2019
Jacksonville St.,12.0,2019
Binghamton,12.0,2019
Holy Cross,12.0,2019
Brown,12.0,2019
Central Arkansas,11.0,2019
NJIT,11.0,2019
Southeastern Louisiana,11.0,2019
Navy,11.0,2019
Mount St. Mary's,11.0,2019
Hofstra,11.0,2019
Iona,11.0,2019
IU Indy,11.0,2019
Savannah St.,11.0,2019
Valparaiso,11.0,2019
Canisius,11.0,2019
Cal Baptist,11.0,2019
Arkansas Pine Bluff,11.0,2019
Rider,11.0,2019
Montana,11.0,2019
Maryland Eastern Shore,11.0,2019
Incarnate Word,11.0,2019
Presbyterian,11.0,2019
Houston Christian,11.0,2019
South Dakota St.,11.0,2019
Cal St. Northridge,11.0,2019
Drexel,11.0,2019
Texas St.,11.0,2019
Saint Peter's,11.0,2019
Idaho St.,11.0,2019
Purdue Fort Wayne,11.0,2019
Florida A&M,11.0,2019
Monmouth,11.0,2019
Towson,11.0,2019
Western Illinois,11.0,2019
Army,11.0,2019
FIU,11.0,2019
USC Upstate,10.0,2019
Central Connecticut,10.0,2019
McNeese St.,10.0,2019
Seattle,10.0,2019
North Carolina A&T,10.0,2019
Grambling St.,10.0,2019
Norfolk St.,10.0,2019
Sam Houston St.,10.0,2019
Fordham,10.0,2019
UMBC,10.0,2019
SIU Edwardsville,10.0,2019
Delaware,10.0,2019
Nicholls St.,10.0,2019
High Point,10.0,2019
Northern Colorado,10.0,2019
Campbell,10.0,2019
Elon,10.0,2019
Montana St.,10.0,2019
Cal Poly,9.0,2019
North Texas,9.0,2019
Hampton,9.0,2019
Boston University,9.0,2019
Alcorn St.,9.0,2019
Robert Morris,9.0,2019
Prairie View A&M,9.0,2019
Alabama A&M,9.0,2019
Fairfield,9.0,2019
Jackson St.,9.0,2019
James Madison,9.0,2019
Fairleigh Dickinson,9.0,2019
Texas A&M Corpus Chris,9.0,2019
UC Riverside,9.0,2019
Morgan St.,9.0,2019
Stony Brook,9.0,2019
Lafayette,9.0,2019
Abilene Christian,9.0,2019
Stephen F. Austin,9.0,2019
Hawaii,9.0,2019
Northern Arizona,9.0,2019
Albany,9.0,2019
North Carolina Central,9.0,2019
New Orleans,8.0,2019
Bethune Cookman,8.0,2019
Weber St.,8.0,2019
New Hampshire,8.0,2019
Longwood,8.0,2019
Portland St.,8.0,2019
Lamar,8.0,2019
Marist,8.0,2019
UMass Lowell,8.0,2019
UC Santa Barbara,8.0,2019
Bryant,8.0,2019
Siena,8.0,2019
Southern Utah,8.0,2019
American,8.0,2019
Sacred Heart,8.0,2019
Wagner,7.0,2019
Sacramento St.,7.0,2019
Manhattan,7.0,2019
Idaho,7.0,2019
Quinnipiac,7.0,2019
St. Francis NY,7.0,2019
Niagara,7.0,2019
Delaware St.,7.0,2019
Howard,6.0,2019
LIU,6.0,2019
Penn St.,42.0,2021
Indiana,40.0,2021
Illinois,40.0,2021
Northwestern,40.0,2021
Wisconsin,39.0,2021
Rutgers,39.0,2021
Iowa St.,39.0,2021
Michigan St.,39.0,2021
Ohio St.,39.0,2021
Washington,38.0,2021
Nebraska,38.0,2021
UCLA,38.0,2021
Minnesota,37.0,2021
Iowa,37.0,2021
Maryland,36.0,2021
Purdue,36.0,2021
Kentucky,36.0,2021
Michigan,36.0,2021
Stanford,36.0,2021
Oklahoma St.,36.0,2021
Oregon St.,36.0,2021
Kansas,35.0,2021
North Carolina,35.0,2021
USC,35.0,2021
South Carolina,34.0,2021
Utah,34.0,2021
Oklahoma,34.0,2021
Arizona St.,34.0,2021
Auburn,34.0,2021
Georgetown,34.0,2021
Butler,34.0,2021
Colorado,34.0,2021
Missouri,34.0,2021
West Virginia,34.0,2021
LSU,33.0,2021
Marquette,33.0,2021
Oregon,33.0,2021
Florida,33.0,2021
Seton Hall,33.0,2021
Notre Dame,33.0,2021
California,33.0,2021
Texas Tech,33.0,2021
Baylor,33.0,2021
Clemson,33.0,2021
Kansas St.,32.0,2021
Alabama,32.0,2021
Texas,32.0,2021
Boston College,32.0,2021
Providence,32.0,2021
Villanova,32.0,2021
Creighton,32.0,2021
Connecticut,32.0,2021
Syracuse,32.0,2021
DePaul,31.0,2021
Wake Forest,31.0,2021
UCF,31.0,2021
Georgia Tech,30.0,2021
Louisville,30.0,2021
Virginia,30.0,2021
Arizona,30.0,2021
Florida St.,30.0,2021
Arkansas,30.0,2021
Vanderbilt,30.0,2021
Tennessee,30.0,2021
TCU,30.0,2021
BYU,30.0,2021
Washington St.,29.0,2021
Chicago St.,29.0,2021
Miami FL,29.0,2021
San Diego,29.0,2021
Mississippi St.,29.0,2021
Gonzaga,29.0,2021
St. John's,28.0,2021
Saint Mary's,28.0,2021
Duke,28.0,2021
Georgia,28.0,2021
N.C. State,28.0,2021
Pittsburgh,27.0,2021
Mississippi,27.0,2021
Cincinnati,26.0,2021
Saint Joseph's,26.0,2021
Pacific,26.0,2021
SMU,25.0,2021
San Francisco,25.0,2021
Xavier,25.0,2021
Texas A&M,24.0,2021
Virginia Tech,24.0,2021
Pepperdine,24.0,2021
South Florida,24.0,2021
Tulane,24.0,2021
Rhode Island,23.0,2021
Richmond,23.0,2021
Temple,23.0,2021
Dayton,23.0,2021
Wichita St.,23.0,2021
Boise St.,22.0,2021
Loyola Marymount,22.0,2021
St. Bonaventure,22.0,2021
VCU,22.0,2021
Memphis,22.0,2021
Tulsa,22.0,2021
Houston,22.0,2021
Portland,21.0,2021
Colorado St.,21.0,2021
La Salle,21.0,2021
North Texas,21.0,2021
San Jose St.,21.0,2021
Nevada,21.0,2021
Davidson,20.0,2021
Santa Clara,19.0,2021
UNLV,19.0,2021
Central Arkansas,19.0,2021
San Diego St.,19.0,2021
Western Kentucky,19.0,2021
Duquesne,19.0,2021
Saint Louis,19.0,2021
Air Force,18.0,2021
Ohio,18.0,2021
Utah St.,18.0,2021
East Carolina,18.0,2021
Indiana St.,18.0,2021
Loyola Chicago,18.0,2021
Oral Roberts,18.0,2021
Northeastern,18.0,2021
Illinois St.,18.0,2021
Northern Iowa,18.0,2021
Southern Illinois,18.0,2021
Wyoming,18.0,2021
Fordham,18.0,2021
Fresno St.,17.0,2021
Ball St.,17.0,2021
UTEP,17.0,2021
Nebraska Omaha,17.0,2021
Northern Illinois,17.0,2021
Evansville,17.0,2021
Valparaiso,17.0,2021
Arkansas Pine Bluff,16.0,2021
George Mason,16.0,2021
Kent St.,16.0,2021
Drake,16.0,2021
Bradley,16.0,2021
Oakland,16.0,2021
Northern Arizona,16.0,2021
Northwestern St.,16.0,2021
Old Dominion,16.0,2021
Massachusetts,16.0,2021
Alcorn St.,16.0,2021
New Mexico,15.0,2021
Bowling Green,15.0,2021
Louisiana Tech,15.0,2021
UC Irvine,15.0,2021
Western Michigan,15.0,2021
Toledo,15.0,2021
Eastern Michigan,15.0,2021
Akron,15.0,2021
Mississippi Valley St.,15.0,2021
Cal St. Bakersfield,15.0,2021
Cleveland St.,14.0,2021
Miami OH,14.0,2021
Utah Valley,14.0,2021
Eastern Washington,14.0,2021
Rice,14.0,2021
Tennessee Tech,14.0,2021
North Dakota St.,14.0,2021
Texas Southern,14.0,2021
UC San Diego,14.0,2021
Buffalo,14.0,2021
Marshall,14.0,2021
Morehead St.,13.0,2021
East Tennessee St.,13.0,2021
Green Bay,13.0,2021
UTSA,13.0,2021
Middle Tennessee,13.0,2021
Cal Poly,13.0,2021
Montana,13.0,2021
Hofstra,13.0,2021
Florida A&M,13.0,2021
