rk,TEAM,CONF,RECORD,KADJ EM,adjo,adjo.rank,adjd,adjd.rank,adjt,adjt.rank,luck,luck.rank,sos-adjem,sos-adjem.rank,sos-oppo,sos-oppo.rank,sos-oppd,sos-oppd.rank,ncsos-adjem,ncsos-adjem.rank,seed,conference,KADJ T,adjtempo.rank,KADJ O,adjoe.rank,off-efg%,off-efg%.rank,off-to%,off-to%.rank,off-or%,off-or%.rank,off-ftrate,off-ftrate.rank,KADJ D,adjde.rank,def-efg%,def-efg%.rank,def-to%,def-to%.rank,def-or%,def-or%.rank,def-ftrate,def-ftrate.rank,tempo-adj,tempo-adj.rank,tempo-raw,tempo-raw.rank,off. efficiency-adj,off. efficiency-adj.rank,off. efficiency-raw,off. efficiency-raw.rank,def. efficiency-adj,def. efficiency-adj.rank,def. efficiency-raw,def. efficiency-raw.rank,YEAR,BARTHAG,W,L,WIN%,GAMES
274,LIU Brooklyn,NEC,14-15,-12.11,94.1,292,106.2,232,68.6,70,+.080,21,-8.31,298,99.2,271,107.6,324,-1.26,197,,NEC,68.6,70,94.1,292,48.0,230,22.3,225,28.7,268,35.1,204,106.2,232,49.9,193,20.8,184,31.3,128,37.2,172,68.6,70,69.8,82,94.1,292,96.2,248,106.2,232,102.2,195,2005,0.19923065618634747,14,15,0.4827586206896552,29
42,LSU,SEC,20-10,+13.80,113.9,26,100.1,106,66.7,131,+.070,31,+7.49,36,107.0,37,99.5,37,+0.64,144,6,SEC,66.7,131,113.9,26,52.0,53,19.3,60,33.7,102,40.5,71,100.1,106,50.9,232,18.1,310,27.3,24,30.5,52,66.7,131,67.5,158,113.9,26,109.2,38,100.1,106,103.9,231,2005,0.8153625393310195,20,10,0.6666666666666666,30
217,La Salle,A10,10-19,-5.47,99.2,225,104.7,206,63.5,269,+.026,107,+1.88,127,104.0,136,102.1,116,+2.33,95,,A10,63.5,269,99.2,225,47.5,241,20.6,117,24.8,315,33.3,250,104.7,206,49.9,192,21.0,173,37.4,321,25.2,7,63.5,269,63.8,287,99.2,225,96.1,251,104.7,206,104.8,249,2005,0.34965576087213396,10,19,0.3448275862068966,29
275,Lafayette,Pat,9-19,-12.19,95.2,277,107.4,249,71.2,20,+.019,116,-1.92,190,100.8,229,102.7,146,+1.26,123,,Pat,71.2,20,95.2,277,46.2,282,24.0,289,26.7,297,37.8,128,107.4,249,50.0,199,19.9,236,31.9,160,34.8,124,71.2,20,71.9,32,95.2,277,91.9,301,107.4,249,104.0,232,2005,0.19993946254165648,9,19,0.32142857142857145,28
174,Lamar,Slnd,18-11,-0.70,102.5,170,103.2,177,73.8,4,-.021,218,-3.89,241,100.5,234,104.4,223,-0.19,167,,Slnd,73.8,4,102.5,170,48.2,220,20.0,95,32.0,177,43.3,30,103.2,177,48.0,97,21.6,138,34.2,239,39.9,238,73.8,4,75.5,4,102.5,170,102.6,130,103.2,177,99.8,119,2005,0.4804425766660381,18,11,0.6206896551724138,29
211,Lehigh,Pat,14-15,-5.17,94.9,279,100.1,105,64.1,245,-.047,270,-6.78,278,98.3,294,105.1,252,-7.73,307,,Pat,64.1,245,94.9,279,44.4,310,20.8,137,28.1,275,40.7,67,100.1,105,45.8,22,22.6,83,27.5,25,43.3,288,64.1,245,64.6,267,94.9,279,94.8,267,100.1,105,94.4,30,2005,0.35126605059809096,14,15,0.4827586206896552,29
272,Liberty,BSth,13-15,-11.42,97.3,252,108.7,276,68.6,71,+.096,12,-6.10,268,99.2,275,105.3,260,+3.65,75,,BSth,68.6,71,97.3,252,46.5,274,22.3,228,33.3,113,40.4,76,108.7,276,48.1,104,18.8,295,34.0,234,37.0,163,68.6,71,69.8,85,97.3,252,96.4,245,108.7,276,105.6,263,2005,0.2185532603585617,13,15,0.4642857142857143,28
276,Lipscomb,ASun,16-12,-12.30,95.5,274,107.8,262,64.1,253,+.090,14,-11.28,315,97.1,310,108.4,330,-17.19,329,,ASun,64.1,253,95.5,274,48.8,187,22.5,237,32.5,151,36.3,167,107.8,262,48.9,142,18.6,299,28.1,31,39.6,236,64.1,253,67.1,172,95.5,274,99.3,209,107.8,262,101.7,176,2005,0.19889081762368194,16,12,0.5714285714285714,28
235,Long Beach St.,BW,10-20,-7.50,94.2,291,101.7,146,64.1,252,+.010,139,-0.38,161,102.9,170,103.3,177,+1.03,134,,BW,64.1,252,94.2,291,46.4,279,24.4,305,33.0,130,32.0,275,101.7,146,50.1,202,21.7,132,32.7,191,36.9,161,64.1,252,65.0,258,94.2,291,92.4,293,101.7,146,101.0,153,2005,0.2929743470672882,10,20,0.3333333333333333,30
328,Longwood,ind,1-30,-27.87,84.2,324,112.1,310,71.0,23,-.024,226,-7.06,281,100.2,245,107.3,318,-5.87,293,,ind,71.0,23,84.2,324,43.3,317,22.8,247,28.2,274,23.9,328,112.1,310,53.8,313,20.0,229,31.8,154,36.7,157,71.0,23,73.5,17,84.2,324,85.6,324,112.1,310,108.2,296,2005,0.03587228766164788,1,30,0.03225806451612903,31
74,Louisiana Lafayette,SB,20-11,+9.91,107.1,94,97.2,62,67.6,107,+.037,83,+2.67,114,104.8,115,102.2,122,+9.12,17,13,SB,67.6,107,107.1,94,49.9,142,22.4,231,39.5,10,35.7,189,97.2,62,50.6,225,24.7,20,32.9,197,43.9,297,67.6,107,69.1,102,107.1,94,103.9,113,97.2,62,98.1,78,2005,0.7531365232168112,20,11,0.6451612903225806,31
293,Louisiana Monroe,Slnd,8-19,-14.18,95.9,268,110.0,294,64.8,223,-.070,307,-4.08,243,100.9,226,105.0,246,+0.00,162,,Slnd,64.8,223,95.9,268,47.1,258,24.3,302,32.7,139,33.7,240,110.0,294,52.8,297,20.6,197,31.7,151,41.1,256,64.8,223,66.0,217,95.9,268,94.7,269,110.0,294,107.1,282,2005,0.17114906629619334,8,19,0.2962962962962963,27
150,Louisiana Tech,WAC,14-15,+1.09,102.6,169,101.5,137,67.3,115,-.010,188,+0.71,145,103.0,163,102.3,128,-0.43,172,,WAC,67.3,115,102.6,169,48.5,199,21.3,170,35.3,62,37.7,131,101.5,137,48.4,119,19.8,244,30.2,78,30.6,55,67.3,115,69.8,86,102.6,169,99.9,196,101.5,137,100.3,133,2005,0.5309503889172245,14,15,0.4827586206896552,29
4,Louisville,CUSA,33-5,+25.78,118.8,8,93.0,20,66.3,154,+.045,67,+6.42,57,106.1,68,99.7,43,-2.03,218,4,CUSA,66.3,154,118.8,8,55.1,12,19.9,91,36.5,39,43.3,29,93.0,20,44.8,12,23.0,56,29.6,64,37.0,164,66.3,154,69.4,92,118.8,8,114.9,10,93.0,20,92.7,12,2005,0.9435173908297597,33,5,0.868421052631579,38
170,Loyola Chicago,Horz,13-17,-0.22,100.5,210,100.7,121,67.4,113,-.015,203,+2.13,122,105.3,96,103.1,167,+7.11,27,,Horz,67.4,113,100.5,210,50.1,129,22.2,222,28.9,263,34.9,211,100.7,121,49.4,166,22.5,87,36.4,303,36.5,154,67.4,113,67.4,163,100.5,210,98.6,223,100.7,121,102.6,203,2005,0.49428454130999805,13,17,0.43333333333333335,30
306,Loyola MD,MAAC,6-22,-16.88,90.6,314,107.5,252,69.7,43,+.035,88,-4.59,253,101.7,201,106.3,289,-6.80,297,,MAAC,69.7,43,90.6,314,45.5,290,24.2,300,31.7,189,42.4,41,107.5,252,49.5,178,19.2,278,33.3,212,43.7,294,69.7,43,71.5,36,90.6,314,91.9,303,107.5,252,105.6,262,2005,0.12271995446753106,6,22,0.21428571428571427,28
153,Loyola Marymount,WCC,11-17,+0.54,98.8,231,98.2,77,67.7,101,-.037,257,+3.10,108,105.5,88,102.4,136,+0.28,158,,WCC,67.7,101,98.8,231,45.5,292,19.4,64,30.4,221,29.6,307,98.2,77,51.9,273,24.7,22,31.4,133,46.3,309,67.7,101,69.8,83,98.8,231,96.6,242,98.2,77,100.4,140,2005,0.5175055865617875,11,17,0.39285714285714285,28
219,Maine,AE,14-15,-5.78,93.8,295,99.5,92,67.1,122,+.050,55,-3.29,222,99.9,252,103.2,174,-4.24,263,,AE,67.1,122,93.8,295,47.7,238,26.3,326,30.9,211,29.1,312,99.5,92,46.5,42,20.7,186,30.3,86,39.2,222,67.1,122,67.7,146,93.8,295,92.0,300,99.5,92,95.9,44,2005,0.33661468908502173,14,15,0.4827586206896552,29
151,Manhattan,MAAC,15-14,+0.64,103.9,146,103.3,179,65.8,182,-.058,288,-2.35,199,102.7,177,105.1,251,+11.03,11,,MAAC,65.8,182,103.9,146,48.9,185,17.4,10,31.7,190,38.9,105,103.3,179,48.1,102,21.8,123,36.0,298,43.4,291,65.8,182,68.0,138,103.9,146,104.8,92,103.3,179,102.6,200,2005,0.5166444733870514,15,14,0.5172413793103449,29
231,Marist,MAAC,11-17,-7.17,101.4,197,108.6,273,66.1,165,-.019,215,-4.39,250,101.5,206,105.9,284,-2.69,233,,MAAC,66.1,165,101.4,197,51.7,59,19.4,67,26.0,307,36.0,178,108.6,273,50.1,205,17.7,316,30.2,79,34.2,116,66.1,165,68.1,133,101.4,197,102.5,132,108.6,273,106.5,270,2005,0.31240906867606566,11,17,0.39285714285714285,28
98,Marquette,CUSA,19-12,+6.57,109.6,62,103.0,171,61.2,309,+.051,53,+3.05,109,104.1,132,101.0,88,-3.19,241,,CUSA,61.2,309,109.6,62,49.8,146,22.0,210,39.2,14,38.7,109,103.0,171,46.7,51,16.6,327,32.0,169,37.8,184,61.2,309,62.0,310,109.6,62,105.9,65,103.0,171,102.9,210,2005,0.6713387884447307,19,12,0.6129032258064516,31
202,Marshall,MAC,6-22,-3.80,104.0,145,107.8,261,65.3,206,+.007,147,+5.77,66,106.9,43,101.1,91,+4.89,50,,MAC,65.3,206,104.0,145,48.3,208,21.7,196,32.2,168,37.3,143,107.8,261,53.0,300,19.7,250,35.0,271,39.5,229,65.3,206,66.7,192,104.0,145,100.0,195,107.8,261,110.7,320,2005,0.39826543229446054,6,22,0.21428571428571427,28
37,Maryland,ACC,19-13,+14.62,109.3,64,94.7,32,74.5,2,-.034,250,+8.07,31,107.4,30,99.3,33,-5.23,287,,ACC,74.5,2,109.3,64,48.2,217,20.4,111,35.7,52,39.4,91,94.7,32,46.4,39,20.7,188,31.9,158,34.6,120,74.5,2,77.2,2,109.3,64,104.2,103,94.7,32,96.9,58,2005,0.8387419944547538,19,13,0.59375,32
330,Maryland Eastern Shore,MEAC,2-26,-37.94,78.9,329,116.8,330,70.2,36,+.008,143,-11.43,317,95.1,313,106.6,299,-5.01,283,,MEAC,70.2,36,78.9,329,42.7,321,30.2,330,27.4,289,39.1,97,116.8,330,53.8,315,18.9,287,33.8,226,36.3,147,70.2,36,72.4,26,78.9,329,78.2,330,116.8,330,109.4,310,2005,0.01086546235304214,2,26,0.07142857142857142,28
180,Massachusetts,A10,16-12,-1.56,99.0,227,100.6,120,63.6,266,+.136,2,+0.09,153,103.2,156,103.1,162,+2.49,92,,A10,63.6,266,99.0,227,48.7,191,23.2,264,34.4,81,35.3,197,100.6,120,46.2,30,20.4,203,35.7,294,30.5,53,63.6,266,63.5,294,99.0,227,97.3,239,100.6,120,100.1,130,2005,0.4540369575507572,16,12,0.5714285714285714,28
228,McNeese St.,Slnd,13-15,-6.89,97.6,245,104.5,200,74.0,3,-.011,190,-3.02,213,101.2,217,104.3,219,+5.43,46,,Slnd,74.0,3,97.6,245,48.0,229,22.8,251,31.9,179,37.6,134,104.5,200,53.4,305,24.7,23,30.8,99,55.8,329,74.0,3,75.2,5,97.6,245,97.4,237,104.5,200,102.1,192,2005,0.3131227860976938,13,15,0.4642857142857143,28
53,Memphis,CUSA,22-16,+12.17,107.8,79,95.7,42,66.9,129,-.058,290,+4.51,87,105.4,92,100.9,84,+2.26,99,,CUSA,66.9,129,107.8,79,48.4,204,21.1,161,39.4,11,44.1,21,95.7,42,43.6,5,20.8,182,35.2,279,41.7,266,66.9,129,68.3,129,107.8,79,104.5,99,95.7,42,96.3,50,2005,0.7972480646949583,22,16,0.5789473684210527,38
244,Mercer,ASun,16-12,-8.26,102.1,182,110.3,295,71.2,19,+.009,140,-10.20,310,97.7,304,107.9,328,-6.95,299,,ASun,71.2,19,102.1,182,51.4,71,21.0,147,33.0,131,34.7,217,110.3,295,52.3,289,21.8,121,34.7,258,29.4,31,71.2,19,73.9,13,102.1,182,105.7,70,110.3,295,104.2,239,2005,0.2914424318397745,16,12,0.5714285714285714,28
67,Miami FL,ACC,16-13,+10.83,111.4,45,100.5,118,64.4,237,-.006,178,+7.50,35,106.7,50,99.2,29,-7.20,302,,ACC,64.4,237,111.4,45,48.6,195,19.0,52,38.5,18,29.6,308,100.5,118,49.5,177,19.8,241,31.1,114,29.9,39,64.4,237,66.9,179,111.4,45,106.0,63,100.5,118,103.1,215,2005,0.7656932359402402,16,13,0.5517241379310345,29
64,Miami OH,MAC,19-11,+11.08,106.0,110,94.9,37,60.7,314,+.008,144,+5.09,78,107.0,39,101.9,107,+7.16,26,,MAC,60.7,314,106.0,110,51.8,55,22.2,220,33.6,106,34.8,214,94.9,37,46.3,31,18.1,311,25.8,9,39.2,223,60.7,314,61.5,315,106.0,110,104.0,106,94.9,37,97.9,76,2005,0.7810980832116867,19,11,0.6333333333333333,30
128,Michigan,B10,13-18,+3.68,103.5,152,99.8,100,62.2,299,-.026,232,+6.50,54,106.0,72,99.5,38,-1.01,189,,B10,62.2,299,103.5,152,49.3,173,23.8,279,32.3,164,33.4,247,99.8,100,48.6,131,21.4,146,34.6,250,32.4,82,62.2,299,62.8,303,103.5,152,97.9,229,99.8,100,101.2,159,2005,0.6031576335238209,13,18,0.41935483870967744,31
5,Michigan St.,B10,26-7,+25.67,119.7,6,94.0,28,66.4,150,-.013,194,+7.89,33,107.0,41,99.1,25,-3.18,240,5,B10,66.4,150,119.7,6,54.6,18,19.9,86,38.2,23,37.3,144,94.0,28,48.8,136,22.0,111,27.3,22,37.9,187,66.4,150,67.3,168,119.7,6,115.5,8,94.0,28,96.2,49,2005,0.941556784330339,26,7,0.7878787878787878,33
116,Middle Tennessee,SB,19-12,+4.53,104.8,130,100.2,109,65.1,209,-.019,212,-1.38,182,102.4,183,103.8,204,-2.42,226,,SB,65.1,209,104.8,130,48.8,189,21.0,150,35.2,65,39.3,94,100.2,109,49.1,157,21.5,140,26.8,16,38.6,205,65.1,209,66.8,185,104.8,130,103.9,110,100.2,109,98.7,97,2005,0.6262550743153225,19,12,0.6129032258064516,31
36,Milwaukee,Horz,26-6,+14.69,110.1,52,95.4,38,68.8,59,+.079,22,+2.31,120,104.6,119,102.3,129,+7.63,21,12,Horz,68.8,59,110.1,52,51.1,86,19.5,69,35.6,55,37.1,150,95.4,38,46.6,45,24.3,31,33.3,214,37.7,181,68.8,59,67.7,149,110.1,52,108.1,48,95.4,38,95.7,42,2005,0.8386300822267421,26,6,0.8125,32
41,Minnesota,B10,21-11,+14.06,104.0,143,89.9,7,67.3,114,+.016,121,+6.18,61,106.0,75,99.8,47,-3.99,258,8,B10,67.3,114,104.0,143,50.1,125,23.3,267,34.2,88,38.5,112,89.9,7,47.6,83,25.0,16,30.8,102,31.5,72,67.3,114,67.3,165,104.0,143,100.5,188,89.9,7,93.2,18,2005,0.842303621167981,21,11,0.65625,32
107,Mississippi,SEC,14-17,+4.99,102.8,163,97.8,71,63.4,276,-.029,243,+6.30,59,107.0,40,100.7,78,-3.87,254,,SEC,63.4,276,102.8,163,51.1,82,21.2,168,29.9,237,29.0,313,97.8,71,52.0,278,24.5,25,30.7,96,47.3,316,63.4,276,63.8,288,102.8,163,99.3,210,97.8,71,100.7,145,2005,0.6395470885874185,14,17,0.45161290322580644,31
34,Mississippi St.,SEC,23-11,+15.25,109.3,65,94.0,27,68.1,88,+.038,78,+6.49,55,106.9,42,100.4,67,-1.84,214,9,SEC,68.1,88,109.3,65,49.5,160,21.4,179,38.8,17,40.4,73,94.0,27,46.7,48,19.3,271,29.2,54,28.0,21,68.1,88,68.7,111,109.3,65,105.2,83,94.0,27,96.2,48,2005,0.8499512238415222,23,11,0.6764705882352942,34
259,Mississippi Valley St.,SWAC,13-14,-9.48,97.8,244,107.3,248,65.4,204,-.064,298,-12.45,321,93.2,326,105.7,272,+3.22,85,,SWAC,65.4,204,97.8,244,46.8,267,20.2,101,33.3,117,26.1,326,107.3,248,46.9,55,23.5,45,33.1,206,38.0,189,65.4,204,67.8,144,97.8,244,99.1,214,107.3,248,96.6,56,2005,0.256146066639932,13,14,0.48148148148148145,27
101,Missouri,B12,16-17,+6.37,104.2,141,97.8,70,64.1,246,+.049,60,+8.14,29,108.1,17,100.0,53,+2.30,96,,B12,64.1,246,104.2,141,47.0,262,21.8,200,32.9,133,39.4,92,97.8,70,49.0,147,20.2,219,31.6,142,36.6,155,64.1,246,64.9,260,104.2,141,98.9,217,97.8,70,101.8,180,2005,0.6745763190306338,16,17,0.48484848484848486,33
215,Monmouth,NEC,16-13,-5.42,98.1,236,103.5,185,62.2,298,+.041,74,-7.55,285,99.5,266,107.0,313,+3.88,71,,NEC,62.2,298,98.1,236,50.5,112,21.2,169,21.6,326,38.6,110,103.5,185,47.7,86,21.4,141,33.6,221,30.3,48,62.2,298,63.5,291,98.1,236,100.3,192,103.5,185,99.8,118,2005,0.3506419071016411,16,13,0.5517241379310345,29
194,Montana,BSky,18-13,-2.73,99.9,219,102.6,160,68.2,86,+.049,56,-4.35,248,100.4,237,104.8,237,+4.56,57,16,BSky,68.2,86,99.9,219,51.7,60,24.0,293,30.5,217,46.2,11,102.6,160,48.6,129,19.6,253,28.3,35,29.6,35,68.2,86,70.0,76,99.9,219,99.5,207,102.6,160,99.3,105,2005,0.42392413702980414,18,13,0.5806451612903226,31
237,Montana St.,BSky,14-14,-7.67,95.4,276,103.0,173,67.9,94,+.001,158,-6.93,279,98.5,291,105.4,265,-3.22,242,,BSky,67.9,94,95.4,276,50.0,131,21.9,204,23.7,322,28.7,315,103.0,173,47.8,88,21.2,157,30.2,81,34.9,129,67.9,94,69.1,99,95.4,276,95.3,264,103.0,173,97.5,68,2005,0.2928712400070737,14,14,0.5,28
294,Morehead St.,OVC,11-16,-14.26,95.7,270,110.0,293,64.9,221,+.033,93,-3.72,237,102.3,185,106.0,286,-1.05,192,,OVC,64.9,221,95.7,270,49.9,141,25.4,319,23.8,319,37.8,127,110.0,293,51.2,246,19.3,272,36.0,297,29.2,30,64.9,221,65.7,231,95.7,270,94.0,280,110.0,293,108.6,302,2005,0.16777015034747844,11,16,0.4074074074074074,27
297,Morgan St.,MEAC,14-15,-14.36,92.0,308,106.3,234,67.7,103,+.045,66,-12.16,319,94.4,316,106.6,301,-0.98,187,,MEAC,67.7,103,92.0,308,47.5,243,22.8,248,30.3,224,33.4,248,106.3,234,51.0,239,25.8,11,31.2,118,48.8,320,67.7,103,69.2,97,92.0,308,93.4,284,106.3,234,96.9,57,2005,0.15956313687240162,14,15,0.4827586206896552,29
309,Mount St. Mary's,NEC,7-20,-17.48,94.7,281,112.2,314,64.8,224,-.049,275,-9.38,306,97.9,300,107.3,320,-6.68,296,,NEC,64.8,224,94.7,281,48.0,231,21.4,177,27.6,284,31.2,283,112.2,314,53.3,304,21.6,133,32.2,178,44.2,298,64.8,224,67.5,159,94.7,281,96.3,247,112.2,314,105.8,265,2005,0.12454862393986889,7,20,0.25925925925925924,27
112,Murray St.,OVC,17-11,+4.69,108.6,71,103.9,193,63.4,273,-.059,293,-2.65,206,102.8,172,105.5,268,+5.86,37,,OVC,63.4,273,108.6,71,51.6,67,19.2,58,37.5,31,31.1,284,103.9,193,52.7,295,22.9,63,28.5,39,43.8,295,63.4,273,64.3,277,108.6,71,109.9,31,103.9,193,102.5,198,2005,0.6245225116311974,17,11,0.6071428571428571,28
23,N.C. State,ACC,21-14,+18.93,115.0,17,96.1,47,63.1,282,-.062,295,+10.05,11,108.3,14,98.3,13,-3.82,253,10,ACC,63.1,282,115.0,17,53.2,33,18.5,33,30.6,215,38.7,107,96.1,47,48.5,127,22.6,76,34.7,256,39.2,225,63.1,282,66.0,213,115.0,17,110.9,24,96.1,47,100.3,134,2005,0.8874287960055371,21,14,0.6,35
284,Navy,Pat,9-19,-12.94,94.7,283,107.6,257,73.4,5,-.027,237,-7.27,282,97.6,305,104.9,244,-9.64,316,,Pat,73.4,5,94.7,283,45.0,304,25.4,318,37.4,33,42.6,38,107.6,257,50.0,198,21.7,130,29.7,65,46.0,307,73.4,5,73.1,19,94.7,283,94.1,278,107.6,257,102.0,188,2005,0.18715147708681637,9,19,0.32142857142857145,28
80,Nebraska,B12,14-14,+9.13,105.2,122,96.1,48,64.9,218,-.082,313,+5.73,67,105.5,91,99.7,45,-6.91,298,,B12,64.9,218,105.2,122,48.1,223,21.0,149,35.0,69,39.9,80,96.1,48,47.1,62,20.2,220,25.7,6,38.0,188,64.9,218,66.1,210,105.2,122,102.0,144,96.1,48,96.2,47,2005,0.7389369826949955,14,14,0.5,28
55,Nevada,WAC,25-7,+12.11,104.0,144,91.8,13,65.7,189,+.045,68,+1.10,141,104.5,124,103.4,182,+0.35,155,9,WAC,65.7,189,104.0,144,48.1,225,21.1,156,35.5,59,45.4,14,91.8,13,44.0,8,18.9,290,25.8,8,26.9,12,65.7,189,67.3,166,104.0,144,102.3,136,91.8,13,92.7,13,2005,0.8076720201520354,25,7,0.78125,32
269,New Hampshire,AE,9-19,-10.50,97.8,242,108.3,267,66.4,149,-.024,228,-2.91,212,100.1,247,103.0,154,+0.46,151,,AE,66.4,149,97.8,242,49.6,154,23.6,271,27.7,280,34.7,215,108.3,267,49.2,159,20.0,227,36.9,312,28.4,26,66.4,149,66.7,193,97.8,242,95.7,259,108.3,267,104.7,247,2005,0.2363534611886237,9,19,0.32142857142857145,28
31,New Mexico,MWC,26-7,+15.54,112.8,30,97.3,63,65.4,196,-.002,165,-0.46,163,103.4,154,103.9,205,-10.69,322,12,MWC,65.4,196,112.8,30,57.0,3,20.7,129,30.4,223,43.5,27,97.3,63,47.8,87,21.3,152,31.1,111,27.9,18,65.4,196,66.6,196,112.8,30,112.4,13,97.3,63,97.2,61,2005,0.8455216116561821,26,7,0.7878787878787878,33
271,New Mexico St.,SB,6-24,-11.30,97.1,254,108.4,270,67.9,93,-.041,264,+1.61,133,104.3,129,102.6,145,+2.16,105,,SB,67.9,93,97.1,254,48.3,210,22.5,235,26.6,299,32.4,265,108.4,270,50.5,222,19.1,283,37.2,316,33.5,104,67.9,93,68.9,106,97.1,254,95.2,265,108.4,270,109.5,313,2005,0.21994323409070216,6,24,0.2,30
184,New Orleans,SB,13-17,-1.94,103.1,161,105.0,217,64.2,241,+.003,153,+0.89,142,104.0,134,103.1,165,+1.72,112,,SB,64.2,241,103.1,161,47.0,261,18.8,44,33.4,111,36.6,160,105.0,217,50.0,200,19.8,239,35.4,282,37.0,165,64.2,241,65.8,227,103.1,161,101.0,174,105.0,217,105.4,260,2005,0.44769183573201926,13,17,0.43333333333333335,30
106,Niagara,MAAC,20-10,+5.43,115.2,16,109.8,289,70.1,38,-.027,238,-3.52,230,101.3,214,104.8,239,+0.83,137,14,MAAC,70.1,38,115.2,16,50.5,108,17.5,13,38.9,16,41.3,59,109.8,289,51.6,263,16.9,324,28.2,34,34.8,125,70.1,38,71.9,31,115.2,16,115.5,7,109.8,289,106.7,276,2005,0.6346240657258962,20,10,0.6666666666666666,30
317,Nicholls St.,Slnd,6-21,-18.63,95.6,271,114.3,323,70.8,26,-.104,324,-4.67,256,99.6,259,104.3,220,-1.23,195,,Slnd,70.8,26,95.6,271,45.2,299,20.7,131,25.4,311,36.1,174,114.3,323,54.5,318,20.3,208,34.3,242,36.8,159,70.8,26,74.0,12,95.6,271,95.0,266,114.3,323,110.1,318,2005,0.11359664449747889,6,21,0.2222222222222222,27
270,Norfolk St.,MEAC,13-14,-11.23,91.6,309,102.8,164,63.8,259,-.026,233,-12.68,324,94.3,319,107.0,310,-0.09,166,,MEAC,63.8,259,91.6,309,46.3,280,25.6,322,36.1,42,42.4,40,102.8,164,43.8,6,22.1,106,31.8,156,35.4,138,63.8,259,66.0,214,91.6,309,93.6,283,102.8,164,93.1,16,2005,0.2097269726493578,13,14,0.48148148148148145,27
1,North Carolina,ACC,33-4,+32.77,122.5,2,89.7,5,73.1,7,+.011,135,+11.64,2,108.7,7,97.1,1,+4.26,64,1,ACC,73.1,7,122.5,2,56.0,4,20.9,146,39.0,15,44.2,20,89.7,5,46.4,36,23.0,59,29.5,63,30.3,49,73.1,7,75.9,3,122.5,2,116.1,3,89.7,5,93.2,17,2005,0.9729820191534263,33,4,0.8918918918918919,37
320,North Carolina A&T,MEAC,6-23,-20.49,83.1,326,103.6,186,73.2,6,-.024,227,-9.68,309,97.0,312,106.7,305,+4.46,61,,MEAC,73.2,6,83.1,326,43.5,315,26.1,323,26.9,294,35.2,203,103.6,186,50.3,216,27.3,6,36.9,311,46.6,312,73.2,6,74.8,6,83.1,326,84.0,325,103.6,186,96.6,55,2005,0.07339543076797658,6,23,0.20689655172413793,29
207,North Texas,SB,14-14,-4.73,100.9,206,105.6,228,71.1,22,+.067,35,-1.41,183,102.3,188,103.7,194,-2.41,224,,SB,71.1,22,100.9,206,46.8,269,21.7,192,32.6,144,38.3,118,105.6,228,50.2,208,21.2,163,32.4,184,43.9,296,71.1,22,72.8,21,100.9,206,99.2,211,105.6,228,103.6,225,2005,0.3720161680524955,14,14,0.5,28
119,Northeastern,AE,21-10,+4.15,105.8,116,101.6,144,71.4,16,+.084,16,-2.47,200,100.1,248,102.5,141,+0.42,152,,AE,71.4,16,105.8,116,50.3,121,18.8,42,27.7,279,31.4,280,101.6,144,46.7,49,21.2,160,37.0,314,24.8,5,71.4,16,71.2,41,105.8,116,103.4,123,101.6,144,98.4,87,2005,0.6143963752588897,21,10,0.6774193548387096,31
233,Northern Arizona,BSky,11-17,-7.17,102.3,173,109.5,285,71.7,15,-.128,329,-6.37,274,98.2,298,104.5,228,-1.40,202,,BSky,71.7,15,102.3,173,50.8,97,21.2,164,26.3,305,38.3,120,109.5,285,52.7,296,21.4,150,27.2,18,36.8,158,71.7,15,73.9,14,102.3,173,101.7,151,109.5,285,102.8,208,2005,0.3138521579034294,11,17,0.39285714285714285,28
307,Northern Colorado,ind,8-21,-16.97,96.0,263,113.0,318,67.1,117,-.021,217,+1.61,134,103.8,139,102.2,124,+11.46,9,,ind,67.1,117,96.0,263,48.0,228,24.4,307,28.8,265,32.7,260,113.0,318,53.6,309,18.8,294,34.7,260,38.5,200,67.1,117,68.0,141,96.0,263,91.9,302,113.0,318,111.9,325,2005,0.13296934586064288,8,21,0.27586206896551724,29
137,Northern Illinois,MAC,11-17,+2.84,108.3,73,105.5,224,62.5,296,-.069,304,+4.03,95,106.0,74,102.0,109,+3.24,83,,MAC,62.5,296,108.3,73,51.8,55,21.5,182,33.0,132,33.6,243,105.5,224,50.6,226,19.5,257,33.1,204,33.9,111,62.5,296,64.0,283,108.3,73,105.6,72,105.5,224,107.1,283,2005,0.5747439825980134,11,17,0.39285714285714285,28
45,Northern Iowa,MVC,21-11,+13.36,112.2,37,98.9,85,64.5,233,-.035,254,+5.44,72,105.8,82,100.3,62,+1.09,132,11,MVC,64.5,233,112.2,37,54.3,20,17.1,6,25.7,310,31.9,276,98.9,85,48.9,144,19.4,269,26.5,12,32.2,80,64.5,233,65.5,238,112.2,37,109.0,40,98.9,85,100.8,149,2005,0.8101520067515031,21,11,0.65625,32
124,Northwestern,B10,15-16,+3.81,101.8,188,97.9,73,60.6,315,+.060,44,+6.64,49,107.2,33,100.6,74,-2.95,237,,B10,60.6,315,101.8,188,51.4,72,20.9,145,21.5,327,32.3,267,97.9,73,51.5,259,23.0,55,31.6,145,33.1,98,60.6,315,60.7,322,101.8,188,97.3,238,97.9,73,102.1,190,2005,0.6104563526705944,15,16,0.4838709677419355,31
